ID Cliente 2|Segmento
10000033320|CLASICO
10000110916|PREFERENTE
10000288440|CLASICO
10000194523|PREFERENTE
10000234001|CLASICO
10000248255|CLASICO
10000044340|CLASICO
10000160387|PREFERENTE
10000347736|CLASICO
10000236223|CLASICO
10000149600|PREFERENTE
10000031049|CLASICO
10000242817|CLASICO
10000231769|CLASICO
10000191136|PREFERENTE
10000209328|PREFERENTE
10000022186|PREFERENTE
10000084232|CLASICO
10000349144|CLASICO
10000214427|CLASICO
10000190900|PREFERENTE
10000150468|PREFERENTE
10000316337|CLASICO
10000148635|PREFERENTE
10000016596|CLASICO
10000148453|CLASICO
10000291450|PREFERENTE
10000163818|PREFERENTE
10000103328|PREFERENTE
10000126474|PREFERENTE
10000204531|PREFERENTE
10000320030|CLASICO
10000029301|CLASICO
10000280385|CLASICO
10000307443|PREFERENTE
10000125043|PREFERENTE
10000167323|PREFERENTE
10000042871|PREFERENTE
10000179532|CLASICO
10000221866|PREFERENTE
10000308256|PREFERENTE
10000075780|CLASICO
10000349491|CLASICO
10000319361|CLASICO
10000037059|PREMIUM
10000126941|PREFERENTE
10000054615|PREFERENTE
10000245871|CLASICO
10000110501|PREFERENTE
10000220000|CLASICO
10000343162|PREFERENTE
10000299521|CLASICO
10000031650|CLASICO
10000024261|CLASICO
10000330966|PREFERENTE
10000017311|CLASICO
10000213845|CLASICO
10000030730|PREFERENTE
10000049049|CLASICO
10000019423|CLASICO
10000058206|CLASICO
10000042790|PREFERENTE
10000013439|CLASICO
10000147771|PREFERENTE
10000282540|CLASICO
10000316029|CLASICO
10000218767|PREFERENTE
10000072753|CLASICO
10000123032|PREFERENTE
10000218730|CLASICO
10000014813|CLASICO
10000036264|PREFERENTE
10000100469|CLASICO
10000291792|CLASICO
10000135671|PREFERENTE
10000146949|CLASICO
10000261827|PREFERENTE
10000072355|CLASICO
10000102408|PREMIUM
10000106812|PREFERENTE
10000259117|CLASICO
10000357788|CLASICO
10000027529|PREMIUM
10000353710|CLASICO
10000079309|PREFERENTE
10000109083|PREFERENTE
10000053354|CLASICO
10000005692|PREFERENTE
10000313037|CLASICO
10000064324|CLASICO
10000081954|CLASICO
10000226239|CLASICO
10000321887|PREFERENTE
10000077792|CLASICO
10000140964|PREFERENTE
10000043599|CLASICO
10000067778|PREFERENTE
10000052914|CLASICO
10000074501|PREFERENTE
10000021027|CLASICO
10000110662|CLASICO
10000153891|CLASICO
10000264367|CLASICO
10000184881|PREFERENTE
10000022090|CLASICO
10000021455|PREFERENTE
10000093876|CLASICO
10000118459|CLASICO
10000119185|CLASICO
10000010765|PREFERENTE
10000297725|PREFERENTE
10000272115|PREFERENTE
10000290720|CLASICO
10000321690|PREFERENTE
10000114689|CLASICO
10000039083|PREFERENTE
10000131816|CLASICO
10000190861|PREFERENTE
10000218336|CLASICO
10000182584|CLASICO
10000317919|PREFERENTE
10000224851|CLASICO
10000043102|CLASICO
10000121173|PREMIUM
10000157417|CLASICO
10000157722|CLASICO
10000170554|PREFERENTE
10000053142|PREFERENTE
10000044292|CLASICO
10000140913|PREMIUM
10000022376|CLASICO
10000030614|CLASICO
10000208954|CLASICO
10000011761|PREFERENTE
10000074239|CLASICO
10000106047|CLASICO
10000260489|PREFERENTE
10000224768|CLASICO
10000005973|PREFERENTE
10000200986|PREFERENTE
10000201990|PREFERENTE
10000036366|CLASICO
10000216757|CLASICO
10000177679|PREMIUM
10000278816|PREFERENTE
10000106900|PREFERENTE
10000250414|PREFERENTE
10000052428|PREMIUM
10000145917|CLASICO
10000062892|CLASICO
10000288112|CLASICO
10000107774|PREFERENTE
10000146006|CLASICO
10000285611|CLASICO
10000022760|SWM
10000031111|CLASICO
10000061332|CLASICO
10000043412|PREFERENTE
10000043170|PREFERENTE
10000074883|CLASICO
10000024159|CLASICO
10000242272|PREFERENTE
10000028374|PREFERENTE
10000298003|PREFERENTE
10000184648|CLASICO
10000029074|CLASICO
10000113512|PREFERENTE
10000162894|CLASICO
10000065732|CLASICO
10000202388|PREFERENTE
10000028969|CLASICO
10000197222|CLASICO
10000130060|CLASICO
10000264593|CLASICO
10000028130|CLASICO
10000126794|CLASICO
10000257093|CLASICO
10000114462|CLASICO
10000258604|CLASICO
10000062237|PREFERENTE
10000181639|CLASICO
10000316486|CLASICO
10000292720|CLASICO
10000009778|PREFERENTE
10000115456|CLASICO
10000164604|CLASICO
10000058880|CLASICO
10000172714|CLASICO
10000334178|CLASICO
10000078273|PREFERENTE
10000079867|CLASICO
10000097736|CLASICO
10000154801|CLASICO
10000060589|PREMIUM
10000172156|PREFERENTE
10000021414|CLASICO
10000116044|CLASICO
10000017193|CLASICO
10000259418|PREFERENTE
10000185550|PREFERENTE
10000201112|PREFERENTE
10000226407|PREFERENTE
10000287419|PREFERENTE
10000128601|CLASICO
10000295299|CLASICO
10000327755|CLASICO
10000349385|PREFERENTE
10000018358|CLASICO
10000237356|CLASICO
10000140935|CLASICO
10000143055|SWM
10000154044|PREFERENTE
10000240846|PREFERENTE
10000133039|CLASICO
10000015013|CLASICO
10000008090|CLASICO
10000331803|PREFERENTE
10000275516|PREFERENTE
10000051378|CLASICO
10000033156|CLASICO
10000189397|PREFERENTE
10000021121|PREFERENTE
10000344728|CLASICO
10000072226|CLASICO
10000314726|PREFERENTE
10000083514|CLASICO
10000245269|CLASICO
10000173440|PREMIUM
10000074760|CLASICO
10000111090|CLASICO
10000109967|CLASICO
10000354507|PREFERENTE
10000220812|PREFERENTE
10000000281|PREMIUM
10000031115|PREFERENTE
10000286777|CLASICO
10000059449|PREFERENTE
10000065297|CLASICO
10000125511|CLASICO
10000070950|PREFERENTE
10000343521|CLASICO
10000311476|PREFERENTE
10000193294|CLASICO
10000075079|CLASICO
10000213923|CLASICO
10000324533|CLASICO
10000041940|PREFERENTE
10000247607|PREFERENTE
10000068887|CLASICO
10000066438|PREFERENTE
10000117211|CLASICO
10000208060|PREFERENTE
10000026217|CLASICO
10000346949|PREMIUM
10000031434|CLASICO
10000308037|CLASICO
10000039978|CLASICO
10000038946|PREMIUM
10000052965|CLASICO
10000083335|CLASICO
10000040229|CLASICO
10000069653|PREMIUM
10000191740|PREFERENTE
10000103733|PREMIUM
10000322875|PREFERENTE
10000207509|CLASICO
10000043775|CLASICO
10000140886|PREFERENTE
10000351938|PREFERENTE
10000106154|CLASICO
10000260944|PREFERENTE
10000007495|PREFERENTE
10000078115|PREFERENTE
10000229030|PREMIUM
10000080475|CLASICO
10000282108|CLASICO
10000119452|CLASICO
10000209014|CLASICO
10000000014|PREFERENTE
10000322357|CLASICO
10000088138|PREMIUM
10000332301|PREFERENTE
10000327658|CLASICO
10000242798|CLASICO
10000200456|PREFERENTE
10000130912|PREFERENTE
10000008409|CLASICO
10000040265|CLASICO
10000047788|PREFERENTE
10000044288|CLASICO
10000264093|PREMIUM
10000149727|PREMIUM
10000017460|PREFERENTE
10000103700|PREFERENTE
10000009179|CLASICO
10000184912|CLASICO
10000242633|CLASICO
10000112240|PREFERENTE
10000273156|PREFERENTE
10000254605|PREMIUM
10000089843|PREFERENTE
10000224295|CLASICO
10000194271|PREMIUM
10000278285|CLASICO
10000000926|PREFERENTE
10000251732|CLASICO
10000146025|CLASICO
10000027350|CLASICO
10000021464|CLASICO
10000222166|CLASICO
10000146781|PREFERENTE
10000049697|CLASICO
10000213458|CLASICO
10000165178|CLASICO
10000196902|PREFERENTE
10000049058|CLASICO
10000158799|PREFERENTE
10000111379|PREMIUM
10000322898|CLASICO
10000234379|PREFERENTE
10000221666|CLASICO
10000045973|CLASICO
10000093728|CLASICO
10000338695|CLASICO
10000127427|PREFERENTE
10000077218|PREMIUM
10000033621|CLASICO
10000125132|CLASICO
10000076784|CLASICO
10000154305|PREFERENTE
10000100371|PREFERENTE
10000020820|CLASICO
10000314404|CLASICO
10000016273|CLASICO
10000225555|CLASICO
10000118037|CLASICO
10000019969|PREMIUM
10000203533|PREFERENTE
10000044407|PREFERENTE
10000356759|PREFERENTE
10000249463|CLASICO
10000286183|CLASICO
10000179228|PREMIUM
10000076415|CLASICO
10000324510|CLASICO
10000109913|CLASICO
10000139812|CLASICO
10000066687|PREFERENTE
10000343547|PREFERENTE
10000082203|PREMIUM
10000162382|CLASICO
10000042600|SWM
10000104943|CLASICO
10000138154|CLASICO
10000018169|PREMIUM
10000222820|CLASICO
10000249931|CLASICO
10000148761|CLASICO
10000265990|PREMIUM
10000321569|CLASICO
10000300379|CLASICO
10000204410|CLASICO
10000109361|CLASICO
10000069322|CLASICO
10000046370|CLASICO
10000209310|CLASICO
10000102760|CLASICO
10000116274|CLASICO
10000039492|PREFERENTE
10000098288|CLASICO
10000222644|CLASICO
10000033691|PREMIUM
10000012336|PREFERENTE
10000025476|PREMIUM
10000246401|CLASICO
10000079495|CLASICO
10000036427|CLASICO
10000220306|PREMIUM
10000349053|CLASICO
10000231553|PREFERENTE
10000337191|CLASICO
10000313279|CLASICO
10000324116|CLASICO
10000011578|CLASICO
10000318815|CLASICO
10000035687|PREFERENTE
10000209183|CLASICO
10000032458|CLASICO
10000026757|CLASICO
10000203697|PREFERENTE
10000312921|PREFERENTE
10000299225|CLASICO
10000170097|CLASICO
10000051471|CLASICO
10000072874|CLASICO
10000055562|PREFERENTE
10000056782|CLASICO
10000047922|CLASICO
10000170641|PREMIUM
10000056965|CLASICO
10000021188|CLASICO
10000229184|CLASICO
10000155375|CLASICO
10000092601|CLASICO
10000054458|PREFERENTE
10000157228|CLASICO
10000029847|PREMIUM
10000067438|PREFERENTE
10000038924|CLASICO
10000120858|CLASICO
10000012918|CLASICO
10000277901|PREFERENTE
10000003176|CLASICO
10000349654|CLASICO
10000085293|CLASICO
10000037775|CLASICO
10000067823|PREFERENTE
10000252579|CLASICO
10000303910|PREFERENTE
10000141600|CLASICO
10000018928|PREFERENTE
10000245627|CLASICO
10000308377|CLASICO
10000047785|PREFERENTE
10000192187|PREFERENTE
10000211979|PREFERENTE
10000016970|CLASICO
10000232177|CLASICO
10000040793|CLASICO
10000170225|PREFERENTE
10000249172|CLASICO
10000080455|PREFERENTE
10000024000|PREMIUM
10000106724|PREFERENTE
10000329203|CLASICO
10000269685|CLASICO
10000057795|PREFERENTE
10000152286|CLASICO
10000013681|PREFERENTE
10000004740|PREFERENTE
10000134982|CLASICO
10000200211|CLASICO
10000023103|PREFERENTE
10000037491|CLASICO
10000122125|PREFERENTE
10000085156|PREFERENTE
10000019902|CLASICO
10000172481|CLASICO
10000082530|PREFERENTE
10000091213|CLASICO
10000337499|CLASICO
10000123382|PREFERENTE
10000244727|CLASICO
10000087121|PREFERENTE
10000281299|CLASICO
10000173560|PREMIUM
10000177600|PREFERENTE
10000039554|CLASICO
10000136732|CLASICO
10000019285|CLASICO
10000051202|PREFERENTE
10000287889|CLASICO
10000039894|PREMIUM
10000254026|CLASICO
10000350809|CLASICO
10000009877|CLASICO
10000050603|CLASICO
10000067694|PREFERENTE
10000245198|CLASICO
10000141013|CLASICO
10000090415|PREFERENTE
10000040333|CLASICO
10000355925|PREFERENTE
10000041576|CLASICO
10000209433|CLASICO
10000032821|PREFERENTE
10000177446|PREFERENTE
10000011722|CLASICO
10000146802|CLASICO
10000132606|PREFERENTE
10000003118|PREFERENTE
10000052045|PREMIUM
10000113595|CLASICO
10000286448|CLASICO
10000138061|PREFERENTE
10000060872|PREFERENTE
10000080882|CLASICO
10000129756|CLASICO
10000221889|CLASICO
10000158235|CLASICO
10000187099|CLASICO
10000288163|CLASICO
10000136001|CLASICO
10000026932|PREFERENTE
10000067606|CLASICO
10000014062|CLASICO
10000077385|CLASICO
10000307864|CLASICO
10000212867|CLASICO
10000290906|CLASICO
10000277412|CLASICO
10000023914|CLASICO
10000320873|CLASICO
10000148412|CLASICO
10000154032|CLASICO
10000192872|PREFERENTE
10000025550|CLASICO
10000007755|CLASICO
10000168320|CLASICO
10000270385|CLASICO
10000048445|CLASICO
10000174556|PREFERENTE
10000163429|CLASICO
10000189551|CLASICO
10000052610|CLASICO
10000345743|PREFERENTE
10000241303|CLASICO
10000152158|CLASICO
10000283633|CLASICO
10000148253|CLASICO
10000262134|CLASICO
10000143858|PREFERENTE
10000314335|CLASICO
10000084787|PREFERENTE
10000068854|CLASICO
10000203940|CLASICO
10000280592|PREFERENTE
10000047759|CLASICO
10000242046|PREFERENTE
10000118292|CLASICO
10000353273|CLASICO
10000181043|CLASICO
10000185147|CLASICO
10000061302|CLASICO
10000321879|CLASICO
10000194631|PREFERENTE
10000003941|PREFERENTE
10000074482|PREFERENTE
10000206566|CLASICO
10000081132|CLASICO
10000322398|PREFERENTE
10000048309|PREMIUM
10000257025|CLASICO
10000003587|PREFERENTE
10000320579|CLASICO
10000348347|CLASICO
10000298647|PREFERENTE
10000187222|CLASICO
10000182665|CLASICO
10000085608|PREMIUM
10000224283|CLASICO
10000200091|CLASICO
10000080470|PREFERENTE
10000285463|CLASICO
10000127864|PREFERENTE
10000135218|CLASICO
10000052594|CLASICO
10000256223|CLASICO
10000287805|CLASICO
10000177752|CLASICO
10000305483|PREMIUM
10000190495|PREFERENTE
10000030712|CLASICO
10000049154|PREFERENTE
10000304518|CLASICO
10000356635|PREFERENTE
10000142126|CLASICO
10000229490|PREFERENTE
10000035870|CLASICO
10000051545|PREMIUM
10000196824|PREFERENTE
10000046965|CLASICO
10000131951|PREFERENTE
10000218891|PREFERENTE
10000040606|PREFERENTE
10000313336|PREFERENTE
10000212740|CLASICO
10000079438|PREMIUM
10000290415|CLASICO
10000168895|CLASICO
10000288279|CLASICO
10000017705|CLASICO
10000034448|PREFERENTE
10000335877|CLASICO
10000144780|CLASICO
10000278861|CLASICO
10000039084|CLASICO
10000036904|CLASICO
10000017477|CLASICO
10000312109|CLASICO
10000154906|CLASICO
10000266578|CLASICO
10000072264|CLASICO
10000084541|CLASICO
10000022412|PREFERENTE
10000024423|CLASICO
10000054382|SWM
10000259061|CLASICO
10000163946|PREFERENTE
10000162732|CLASICO
10000168277|CLASICO
10000186483|CLASICO
10000012913|CLASICO
10000299204|PREFERENTE
10000234353|CLASICO
10000291156|CLASICO
10000026685|CLASICO
10000163945|CLASICO
10000096799|PREFERENTE
10000087109|CLASICO
10000088086|CLASICO
10000103291|PREFERENTE
10000321620|CLASICO
10000129521|CLASICO
10000223939|PREFERENTE
10000075375|CLASICO
10000053624|CLASICO
10000213921|PREFERENTE
10000270329|CLASICO
10000102105|PREFERENTE
10000134269|PREFERENTE
10000248200|PREFERENTE
10000283122|PREFERENTE
10000243980|PREFERENTE
10000085208|PREFERENTE
10000067331|PREFERENTE
10000079951|PREFERENTE
10000123500|CLASICO
10000071947|CLASICO
10000117916|CLASICO
10000355376|PREFERENTE
10000197249|PREFERENTE
10000332608|PREMIUM
10000147443|CLASICO
10000056365|PREFERENTE
10000288438|CLASICO
10000037024|PREFERENTE
10000118052|CLASICO
10000096858|PREFERENTE
10000114987|CLASICO
10000215546|CLASICO
10000290868|CLASICO
10000036779|CLASICO
10000206591|CLASICO
10000016853|PREFERENTE
10000178369|CLASICO
10000312070|CLASICO
10000054065|CLASICO
10000009284|PREFERENTE
10000148585|PREMIUM
10000023465|PREMIUM
10000041774|CLASICO
10000188712|CLASICO
10000186179|PREFERENTE
10000074399|CLASICO
10000173372|PREFERENTE
10000170659|PREFERENTE
10000277131|CLASICO
10000073317|CLASICO
10000178605|PREFERENTE
10000242836|PREFERENTE
10000106004|CLASICO
10000337694|CLASICO
10000282105|PREFERENTE
10000141385|PREFERENTE
10000176705|CLASICO
10000311180|CLASICO
10000073735|CLASICO
10000124086|CLASICO
10000007027|CLASICO
10000202828|PREFERENTE
10000026145|CLASICO
10000213100|PREFERENTE
10000209117|CLASICO
10000135027|PREMIUM
10000051010|CLASICO
10000121036|CLASICO
10000023395|PREMIUM
10000305194|PREMIUM
10000004290|PREFERENTE
10000078869|PREMIUM
10000085631|PREFERENTE
10000116921|CLASICO
10000269722|CLASICO
10000021323|PREFERENTE
10000328902|PREFERENTE
10000010881|CLASICO
10000120094|CLASICO
10000032548|CLASICO
10000319248|PREFERENTE
10000082873|PREFERENTE
10000017497|PREFERENTE
10000246047|CLASICO
10000138887|CLASICO
10000003542|PREFERENTE
10000210857|PREFERENTE
10000315021|CLASICO
10000261528|PREFERENTE
10000197906|CLASICO
10000113944|CLASICO
10000310408|PREFERENTE
10000307312|CLASICO
10000041693|PREFERENTE
10000232221|PREFERENTE
10000175530|CLASICO
10000038092|CLASICO
10000286715|CLASICO
10000139157|CLASICO
10000056041|CLASICO
10000307614|CLASICO
10000097391|CLASICO
10000232494|CLASICO
10000305074|CLASICO
10000075792|PREFERENTE
10000251470|CLASICO
10000115013|CLASICO
10000235944|CLASICO
10000118698|CLASICO
10000207238|PREFERENTE
10000010205|CLASICO
10000132801|CLASICO
10000041368|CLASICO
10000354403|PREFERENTE
10000075644|CLASICO
10000206444|CLASICO
10000179187|CLASICO
10000154303|CLASICO
10000017940|CLASICO
10000040863|CLASICO
10000121185|PREFERENTE
10000141410|CLASICO
10000067776|PREFERENTE
10000352603|CLASICO
10000276177|PREFERENTE
10000003270|CLASICO
10000301676|PREFERENTE
10000025160|CLASICO
10000137084|CLASICO
10000204652|CLASICO
10000060804|CLASICO
10000186554|CLASICO
10000178059|CLASICO
10000231940|PREFERENTE
10000098813|PREFERENTE
10000099958|CLASICO
10000084755|CLASICO
10000034064|PREMIUM
10000344288|CLASICO
10000105692|CLASICO
10000349563|CLASICO
10000139751|CLASICO
10000298896|CLASICO
10000087481|CLASICO
10000048858|PREMIUM
10000083087|CLASICO
10000068193|CLASICO
10000038275|PREFERENTE
10000248622|CLASICO
10000267029|CLASICO
10000108926|CLASICO
10000333626|CLASICO
10000165090|CLASICO
10000057473|CLASICO
10000036505|CLASICO
10000207567|CLASICO
10000025509|PREFERENTE
10000029208|CLASICO
10000155547|CLASICO
10000239508|CLASICO
10000183773|CLASICO
10000166307|CLASICO
10000089124|CLASICO
10000118850|PREFERENTE
10000015775|CLASICO
10000040685|PREFERENTE
10000249120|PREFERENTE
10000071921|CLASICO
10000273406|PREFERENTE
10000020575|PREFERENTE
10000059066|PREFERENTE
10000180122|CLASICO
10000166169|CLASICO
10000193553|CLASICO
10000276785|CLASICO
10000277794|CLASICO
10000355073|CLASICO
10000193583|PREFERENTE
10000356717|CLASICO
10000069763|SWM
10000098729|PREFERENTE
10000202039|PREFERENTE
10000281429|PREFERENTE
10000206213|CLASICO
10000139102|PREFERENTE
10000335675|CLASICO
10000085966|PREFERENTE
10000216980|PREFERENTE
10000041839|CLASICO
10000278181|PREMIUM
10000168309|PREFERENTE
10000357057|CLASICO
10000116262|CLASICO
10000082653|CLASICO
10000064565|CLASICO
10000067698|CLASICO
10000027033|CLASICO
10000020899|CLASICO
10000305524|CLASICO
10000216839|CLASICO
10000057177|CLASICO
10000064109|CLASICO
10000125954|CLASICO
10000118248|CLASICO
10000094034|PREFERENTE
10000020837|CLASICO
10000236603|PREFERENTE
10000188871|PREFERENTE
10000042249|CLASICO
10000126248|PREFERENTE
10000081155|CLASICO
10000240744|CLASICO
10000120033|CLASICO
10000106624|PREFERENTE
10000064485|CLASICO
10000144868|CLASICO
10000069264|PREFERENTE
10000308394|PREFERENTE
10000083013|CLASICO
10000312657|PREFERENTE
10000077933|CLASICO
10000271025|CLASICO
10000322096|CLASICO
10000178669|PREFERENTE
10000190296|PREFERENTE
10000247758|PREFERENTE
10000142718|PREFERENTE
10000321034|CLASICO
10000351286|CLASICO
10000108100|CLASICO
10000016682|CLASICO
10000189682|PREFERENTE
10000227638|CLASICO
10000293629|CLASICO
10000310519|CLASICO
10000218901|PREFERENTE
10000160765|CLASICO
10000289859|CLASICO
10000064175|PREFERENTE
10000033683|CLASICO
10000048355|CLASICO
10000171884|CLASICO
10000293657|PREFERENTE
10000184623|PREFERENTE
10000328795|CLASICO
10000339362|PREFERENTE
10000247476|PREFERENTE
10000133725|CLASICO
10000021253|CLASICO
10000309857|CLASICO
10000274683|PREFERENTE
10000038876|CLASICO
10000034630|PREFERENTE
10000159139|PREFERENTE
10000027603|PREFERENTE
10000037908|PREMIUM
10000056238|CLASICO
10000113644|CLASICO
10000237230|CLASICO
10000069625|CLASICO
10000107517|CLASICO
10000132123|CLASICO
10000018412|CLASICO
10000000794|CLASICO
10000044129|CLASICO
10000149621|PREMIUM
10000180404|PREMIUM
10000086901|PREMIUM
10000044538|CLASICO
10000222619|PREFERENTE
10000014807|PREFERENTE
10000044884|CLASICO
10000212497|PREFERENTE
10000121269|PREFERENTE
10000128972|CLASICO
10000007332|CLASICO
10000159444|CLASICO
10000239415|CLASICO
10000217804|PREFERENTE
10000348026|CLASICO
10000335595|CLASICO
10000138635|PREFERENTE
10000106298|CLASICO
10000097247|CLASICO
10000032968|CLASICO
10000146302|PREFERENTE
10000004889|PREMIUM
10000150555|CLASICO
10000339276|PREFERENTE
10000177179|CLASICO
10000180047|CLASICO
10000254342|PREFERENTE
10000213746|CLASICO
10000021572|CLASICO
10000212347|CLASICO
10000003596|CLASICO
10000173058|PREMIUM
10000155825|CLASICO
10000053718|PREFERENTE
10000027466|CLASICO
10000040549|PREFERENTE
10000334919|PREMIUM
10000191031|PREFERENTE
10000003239|PREFERENTE
10000001947|CLASICO
10000291715|PREMIUM
10000117363|PREFERENTE
10000294017|CLASICO
10000284554|CLASICO
10000177786|PREFERENTE
10000108458|PREFERENTE
10000150646|PREMIUM
10000022817|CLASICO
10000108885|CLASICO
10000142219|CLASICO
10000069774|PREFERENTE
10000229646|CLASICO
10000252443|CLASICO
10000160796|PREFERENTE
10000287277|CLASICO
10000232589|PREFERENTE
10000075242|PREFERENTE
10000004312|PREFERENTE
10000007056|CLASICO
10000169625|CLASICO
10000096256|PREFERENTE
10000193892|PREFERENTE
10000163933|CLASICO
10000034122|CLASICO
10000088356|CLASICO
10000026416|CLASICO
10000038468|CLASICO
10000012690|CLASICO
10000249143|CLASICO
10000001034|CLASICO
10000113721|CLASICO
10000058968|CLASICO
10000183392|CLASICO
10000333926|CLASICO
10000244651|CLASICO
10000212446|PREFERENTE
10000013050|PREMIUM
10000071576|CLASICO
10000293558|PREFERENTE
10000051507|CLASICO
10000104623|CLASICO
10000209302|CLASICO
10000045497|CLASICO
10000193322|CLASICO
10000181735|CLASICO
10000297132|CLASICO
10000058637|CLASICO
10000316515|PREFERENTE
10000063217|CLASICO
10000276894|PREFERENTE
10000055124|CLASICO
10000027704|CLASICO
10000128940|CLASICO
10000169475|PREMIUM
10000002459|PREFERENTE
10000215901|CLASICO
10000062520|CLASICO
10000038633|PREFERENTE
10000106347|CLASICO
10000103169|CLASICO
10000029725|SWM
10000193364|PREFERENTE
10000245140|CLASICO
10000041194|PREFERENTE
10000101282|CLASICO
10000309024|PREFERENTE
10000159597|PREFERENTE
10000233655|PREFERENTE
10000337912|CLASICO
10000235703|PREFERENTE
10000195903|PREFERENTE
10000035051|CLASICO
10000004432|PREFERENTE
10000287503|PREFERENTE
10000248859|CLASICO
10000040104|CLASICO
10000065597|PREFERENTE
10000025759|CLASICO
10000167246|PREFERENTE
10000275040|CLASICO
10000249738|CLASICO
10000045684|CLASICO
10000069983|CLASICO
10000289979|CLASICO
10000208084|CLASICO
10000014261|CLASICO
10000003631|PREMIUM
10000324381|CLASICO
10000026460|PREFERENTE
10000106836|CLASICO
10000329627|PREFERENTE
10000082440|PREMIUM
10000279808|CLASICO
10000259090|CLASICO
10000315300|CLASICO
10000130552|CLASICO
10000084559|CLASICO
10000117766|CLASICO
10000003408|PREMIUM
10000114452|CLASICO
10000046325|PREFERENTE
10000202181|PREFERENTE
10000209457|CLASICO
10000099029|CLASICO
10000233598|CLASICO
10000141867|CLASICO
10000086866|PREMIUM
10000053021|PREFERENTE
10000010352|CLASICO
10000277633|CLASICO
10000000198|CLASICO
10000146682|PREFERENTE
10000031775|CLASICO
10000182042|PREFERENTE
10000138289|CLASICO
10000000974|CLASICO
10000232786|PREFERENTE
10000059153|CLASICO
10000113523|PREFERENTE
10000062366|PREFERENTE
10000252871|PREFERENTE
10000251577|CLASICO
10000224030|CLASICO
10000307031|PREFERENTE
10000004485|CLASICO
10000057278|CLASICO
10000284364|PREFERENTE
10000127736|CLASICO
10000092491|PREFERENTE
10000247798|CLASICO
10000138832|PREFERENTE
10000152240|CLASICO
10000036496|PREFERENTE
10000200769|CLASICO
10000194357|PREFERENTE
10000148118|CLASICO
10000273963|CLASICO
10000002877|PREFERENTE
10000203570|PREMIUM
10000181369|PREFERENTE
10000331402|CLASICO
10000168816|CLASICO
10000164809|CLASICO
10000081407|CLASICO
10000189511|PREFERENTE
10000021671|CLASICO
10000056648|CLASICO
10000299785|CLASICO
10000161871|CLASICO
10000156045|PREFERENTE
10000089194|PREFERENTE
10000010839|PREFERENTE
10000029382|CLASICO
10000049250|CLASICO
10000309268|CLASICO
10000014082|CLASICO
10000072863|CLASICO
10000174554|CLASICO
10000048330|PREFERENTE
10000235788|PREFERENTE
10000000789|CLASICO
10000066165|CLASICO
10000019441|PREFERENTE
10000338847|CLASICO
10000063895|PREFERENTE
10000175278|PREFERENTE
10000351073|PREFERENTE
10000001783|PREFERENTE
10000000007|PREFERENTE
10000083462|PREFERENTE
10000011279|CLASICO
10000130096|PREFERENTE
10000058284|PREMIUM
10000134398|PREMIUM
10000329098|PREFERENTE
10000135872|CLASICO
10000115996|CLASICO
10000018830|CLASICO
10000040126|PREFERENTE
10000023155|CLASICO
10000089822|PREFERENTE
10000166304|CLASICO
10000321816|PREFERENTE
10000120519|PREFERENTE
10000036099|PREFERENTE
10000077045|CLASICO
10000242154|CLASICO
10000119901|PREFERENTE
10000037183|PREFERENTE
10000138818|PREFERENTE
10000186977|PREFERENTE
10000157815|PREFERENTE
10000171991|PREFERENTE
10000074571|PREFERENTE
10000259491|CLASICO
10000232935|CLASICO
10000289837|PREFERENTE
10000323236|CLASICO
10000311395|PREFERENTE
10000168273|CLASICO
10000112977|CLASICO
10000291298|CLASICO
10000280114|CLASICO
10000309014|CLASICO
10000319075|CLASICO
10000138629|CLASICO
10000163925|CLASICO
10000177263|PREFERENTE
10000013199|CLASICO
10000245930|CLASICO
10000331869|CLASICO
10000128319|CLASICO
10000265122|CLASICO
10000309984|PREFERENTE
10000207944|PREFERENTE
10000035167|PREFERENTE
10000108350|PREFERENTE
10000245347|CLASICO
10000334747|CLASICO
10000344026|CLASICO
10000085821|CLASICO
10000097883|CLASICO
10000306127|PREFERENTE
10000252346|PREFERENTE
10000132827|PREFERENTE
10000055652|CLASICO
10000046789|CLASICO
10000111899|PREFERENTE
10000017461|PREFERENTE
10000156046|CLASICO
10000005539|CLASICO
10000220187|PREFERENTE
10000170429|CLASICO
10000303430|PREFERENTE
10000004515|PREFERENTE
10000222477|CLASICO
10000060976|CLASICO
10000132602|CLASICO
10000207058|CLASICO
10000219773|PREFERENTE
10000210294|PREFERENTE
10000265764|CLASICO
10000198850|CLASICO
10000168872|CLASICO
10000061069|PREFERENTE
10000131697|CLASICO
10000321345|CLASICO
10000060002|PREFERENTE
10000110135|CLASICO
10000112938|CLASICO
10000091663|CLASICO
10000099854|CLASICO
10000069646|PREFERENTE
10000026137|CLASICO
10000129565|CLASICO
10000263940|CLASICO
10000009432|CLASICO
10000317758|CLASICO
10000130419|CLASICO
10000086078|CLASICO
10000350166|PREFERENTE
10000146076|CLASICO
10000251275|PREFERENTE
10000342938|CLASICO
10000115174|CLASICO
10000004508|PREFERENTE
10000083229|CLASICO
10000081221|CLASICO
10000166619|PREFERENTE
10000150305|PREFERENTE
10000024602|CLASICO
10000121085|PREMIUM
10000242742|CLASICO
10000111546|CLASICO
10000191545|PREFERENTE
10000179160|CLASICO
10000217527|CLASICO
10000272446|PREFERENTE
10000299907|CLASICO
10000033038|PREFERENTE
